invoice_id,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,total_amount
551855,22621,TRADITIONAL KNITTING NANCY,3,2011-05-04 15:08:00,1.65,12836.0,United Kingdom,4.949999999999999
531971,22849,BREAD BIN DINER STYLE MINT,1,2010-11-10 12:24:00,16.95,13464.0,United Kingdom,16.95
560888,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-21 16:33:00,3.75,15380.0,United Kingdom,15.0
574747,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-11-07 08:34:00,5.95,15618.0,United Kingdom,17.85
496326,85113,POLKA DOT PISTACHIO PAIL,15,2010-01-31 13:28:00,2.1,12483.0,Sweden,31.5
577316,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-18 13:30:00,1.95,12578.0,Italy,15.6
523855,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,2010-09-24 12:18:00,1.25,15551.0,United Kingdom,7.5
526202,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-10-10 13:09:00,0.29,16008.0,United Kingdom,3.4799999999999995
568066,22553,PLASTERS IN TIN SKULLS,1,2011-09-23 13:48:00,1.65,14529.0,United Kingdom,1.65
570495,47599B,BLUE PARTY BAGS ,10,2011-10-11 09:05:00,2.1,16861.0,United Kingdom,21.0
510189,71053,WHITE METAL LANTERN,24,2010-05-27 17:02:00,3.39,13101.0,United Kingdom,81.36
508593,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-05-17 12:06:00,2.95,13488.0,United Kingdom,35.400000000000006
549569,17084R,ASSORTED INCENSE PACK,72,2011-04-10 15:15:00,0.21,15547.0,United Kingdom,15.12
558769,84548,CROCHET BEAR RED/BLUE  KEYRING,3,2011-07-03 14:58:00,1.65,17899.0,United Kingdom,4.949999999999999
502230,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",1,2010-03-23 12:13:00,6.75,14596.0,United Kingdom,6.75
570733,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,19,2011-10-12 11:33:00,2.95,17190.0,United Kingdom,56.050000000000004
537244,21791,VINTAGE HEADS AND TAILS CARD GAME ,144,2010-12-06 10:20:00,1.06,17674.0,United Kingdom,152.64000000000001
532578,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2010-11-12 14:13:00,1.45,17984.0,United Kingdom,1.45
576236,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-11-14 13:31:00,0.39,13755.0,United Kingdom,0.39
541134,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-01-14 10:20:00,1.45,15615.0,United Kingdom,17.4
515018,48138,DOORMAT UNION FLAG,6,2010-07-08 08:08:00,7.49,14639.0,United Kingdom,44.94
531204,21912,VINTAGE SNAKES & LADDERS,84,2010-11-05 15:25:00,3.39,17389.0,United Kingdom,284.76
548745,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-04-04 12:10:00,1.45,12471.0,Germany,17.4
579900,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-12-01 08:34:00,1.69,15951.0,United Kingdom,13.52
538808,21504,SKULLS GREETING CARD,24,2010-12-14 12:11:00,0.42,14057.0,United Kingdom,10.08
528913,22601,CHRISTMAS RETROSPOT ANGEL WOOD,3,2010-10-25 13:43:00,0.85,17432.0,United Kingdom,2.55
526752,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-10-13 10:11:00,2.95,18239.0,United Kingdom,17.700000000000003
577557,21865,PINK UNION JACK  PASSPORT COVER ,1,2011-11-20 15:36:00,2.1,15426.0,United Kingdom,2.1
513768,20719,WOODLAND CHARLOTTE BAG,10,2010-06-28 13:43:00,0.85,17667.0,United Kingdom,8.5
533114,21943,CAKES AND RABBITS DESIGN FLANNEL ,1,2010-11-16 12:22:00,0.85,14675.0,United Kingdom,0.85
546784,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2011-03-17 09:49:00,2.55,18189.0,United Kingdom,15.299999999999999
490899,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,6,2009-12-08 13:04:00,2.55,16732.0,United Kingdom,15.299999999999999
563371,20725,LUNCH BAG RED RETROSPOT,10,2011-08-16 09:39:00,1.65,14006.0,United Kingdom,16.5
515605,35001W,HAND OPEN SHAPE DECO.WHITE,1,2010-07-13 14:50:00,3.49,14878.0,United Kingdom,3.49
560048,16161P,WRAP ENGLISH ROSE ,25,2011-07-14 15:02:00,0.42,13515.0,United Kingdom,10.5
564815,23172,REGENCY TEA PLATE PINK,2,2011-08-30 12:00:00,1.65,12748.0,United Kingdom,3.3
526717,21618,4 WILDFLOWER BOTANICAL CANDLES,6,2010-10-12 16:51:00,3.75,12605.0,Germany,22.5
547102,22978,PANTRY ROLLING PIN,6,2011-03-21 10:41:00,3.75,14245.0,United Kingdom,22.5
535088,48185,DOORMAT FAIRY CAKE,2,2010-11-25 10:05:00,7.95,17167.0,United Kingdom,15.9
526853,22573,STAR WOODEN CHRISTMAS DECORATION,24,2010-10-13 12:48:00,0.85,12540.0,Spain,20.4
510806,21523,DOOR MAT FANCY FONT HOME SWEET HOME,10,2010-06-03 19:05:00,6.35,17107.0,United Kingdom,63.5
520018,21645,ASSORTED TUTTI FRUTTI ROUND BOX,12,2010-08-23 11:58:00,1.65,18140.0,West Indies,19.799999999999997
577831,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-22 10:17:00,2.08,16748.0,United Kingdom,20.8
539083,22961,JAM MAKING SET PRINTED,12,2010-12-16 09:23:00,1.45,13317.0,United Kingdom,17.4
500998,47503K,ASSORTED FLORAL SECATEURS,12,2010-03-11 13:43:00,1.95,12957.0,United Kingdom,23.4
581006,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-07 08:45:00,2.1,14911.0,EIRE,25.200000000000003
576865,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,2011-11-16 16:08:00,6.75,12748.0,United Kingdom,6.75
496237,22253,6 CROCHET STRAWBERRIES,12,2010-01-29 14:37:00,1.25,17677.0,United Kingdom,15.0
557314,22949,36 DOILIES DOLLY GIRL,12,2011-06-19 15:59:00,1.45,12541.0,Spain,17.4
517645,22691,DOORMAT WELCOME SUNRISE,4,2010-07-30 13:31:00,7.49,14911.0,EIRE,29.96
564904,22564,ALPHABET STENCIL CRAFT,4,2011-08-31 12:11:00,1.25,15984.0,United Kingdom,5.0
561113,20723,STRAWBERRY CHARLOTTE BAG,1,2011-07-25 12:09:00,0.85,17841.0,United Kingdom,0.85
491701,20882,MODERN CHRISTMAS TREE CANDLE,2,2009-12-13 13:53:00,2.95,15446.0,United Kingdom,5.9
568999,23130,MISTLETOE HEART WREATH GREEN,8,2011-09-29 17:34:00,4.15,15949.0,United Kingdom,33.2
564135,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-08-23 11:12:00,0.55,16550.0,United Kingdom,6.6000000000000005
526108,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-10-08 12:48:00,3.75,14904.0,United Kingdom,3.75
568314,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-09-26 12:58:00,4.95,14387.0,United Kingdom,19.8
510777,22532,MAGIC DRAWING SLATE LEAP FROG ,4,2010-06-03 14:57:00,0.42,13031.0,United Kingdom,1.68
513570,20724,RED SPOTTY CHARLOTTE BAG,10,2010-06-25 14:46:00,0.85,18168.0,United Kingdom,8.5
544462,22624,IVORY KITCHEN SCALES,1,2011-02-20 14:21:00,8.5,17050.0,United Kingdom,8.5
570239,85185B,PINK HORSE SOCK PUPPET KIT,6,2011-10-09 15:04:00,2.95,16518.0,United Kingdom,17.700000000000003
528621,22631,CIRCUS PARADE LUNCH BOX ,3,2010-10-24 10:41:00,1.95,14800.0,United Kingdom,5.85
549560,22410,MONEY BOX HOUSEKEEPING DESIGN,1,2011-04-10 13:26:00,1.25,15058.0,United Kingdom,1.25
558056,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-06-24 14:54:00,1.25,15186.0,United Kingdom,30.0
539826,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-22 12:39:00,4.95,15044.0,United Kingdom,29.700000000000003
506226,48187,DOOR MAT NEW ENGLAND,2,2010-04-28 12:01:00,7.49,13047.0,United Kingdom,14.98
507383,20675,BLUE SPOTTY BOWL,8,2010-05-09 12:03:00,1.25,14839.0,United Kingdom,10.0
536017,21034,REX CASH+CARRY JUMBO SHOPPER,3,2010-11-29 15:39:00,0.95,15005.0,United Kingdom,2.8499999999999996
543281,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,8,2011-02-06 15:34:00,0.65,14606.0,United Kingdom,5.2
543777,21181,PLEASE ONE PERSON METAL SIGN,3,2011-02-11 16:20:00,2.1,15406.0,United Kingdom,6.300000000000001
545220,21259,VICTORIAN SEWING BOX SMALL ,2,2011-03-01 08:30:00,5.95,14620.0,United Kingdom,11.9
528631,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,36,2010-10-24 11:19:00,2.1,13941.0,United Kingdom,75.60000000000001
521975,22679,"FRENCH BLUE METAL DOOR SIGN, 4",6,2010-09-09 20:00:00,1.25,13969.0,United Kingdom,7.5
505788,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,2010-04-26 11:00:00,0.65,16099.0,United Kingdom,15.600000000000001
519934,21755,LOVE BUILDING BLOCK WORD,1,2010-08-22 16:08:00,5.95,16770.0,United Kingdom,5.95
519947,35810A,ENAMEL PINK COFFEE CONTAINER,12,2010-08-23 10:41:00,0.85,14156.0,EIRE,10.2
555471,84971S,SMALL HEART FLOWERS HOOK ,10,2011-06-03 11:42:00,0.85,16117.0,United Kingdom,8.5
529810,20961,STRAWBERRY BATH SPONGE ,2,2010-10-31 11:01:00,1.25,16010.0,United Kingdom,2.5
544792,22729,ALARM CLOCK BAKELIKE ORANGE,8,2011-02-23 12:37:00,3.75,18172.0,United Kingdom,30.0
569005,22048,BIRTHDAY BANQUET GIFT WRAP,25,2011-09-29 18:30:00,0.42,16268.0,United Kingdom,10.5
562609,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-08 11:55:00,10.95,17331.0,United Kingdom,175.2
545188,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-02-28 15:19:00,3.75,14056.0,United Kingdom,3.75
527950,22766,PHOTO FRAME CORNICE,3,2010-10-19 15:33:00,2.95,16795.0,United Kingdom,8.850000000000001
570273,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-10-10 10:51:00,3.75,13373.0,United Kingdom,15.0
543371,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-02-07 14:53:00,2.1,14048.0,United Kingdom,2.1
517218,85176,SEWING SUSAN 21 NEEDLE SET,12,2010-07-27 12:22:00,0.85,13384.0,United Kingdom,10.2
509871,21390,FILIGRIS HEART WITH BUTTERFLY,48,2010-05-26 11:03:00,1.25,14025.0,United Kingdom,60.0
534210,82580,BATHROOM METAL SIGN,1,2010-11-21 15:56:00,0.55,18069.0,United Kingdom,0.55
516884,22384,LUNCH BAG PINK RETROSPOT,100,2010-07-23 14:15:00,1.45,15311.0,United Kingdom,145.0
536360,22776,SWEETHEART CAKESTAND 3 TIER,3,2010-11-30 18:21:00,9.95,13693.0,United Kingdom,29.849999999999998
513770,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-06-28 13:47:00,2.95,17669.0,United Kingdom,17.700000000000003
490300,21533,RETRO SPOT LARGE MILK JUG,1,2009-12-04 14:19:00,4.95,12970.0,United Kingdom,4.95
534380,22470,HEART OF WICKER LARGE,1,2010-11-22 12:38:00,2.95,17238.0,United Kingdom,2.95
568529,22465,HANGING METAL STAR LANTERN,12,2011-09-27 13:38:00,1.65,16181.0,United Kingdom,19.799999999999997
537399,22494,EMERGENCY FIRST AID TIN ,1,2010-12-06 14:31:00,1.25,13030.0,United Kingdom,1.25
521352,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,48,2010-09-03 14:40:00,1.69,17428.0,United Kingdom,81.12
523659,22867,HAND WARMER BIRD DESIGN,4,2010-09-23 13:54:00,2.1,18096.0,United Kingdom,8.4
504475,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-04-14 09:43:00,1.25,13266.0,United Kingdom,15.0
540604,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-01-10 11:38:00,0.42,15326.0,United Kingdom,5.04
490461,20987,GEISHA GIRL CHOPSTICKS SET/5,2,2009-12-06 12:07:00,1.95,13736.0,United Kingdom,3.9
547833,22296,HEART IVORY TRELLIS LARGE,12,2011-03-25 17:34:00,1.65,16780.0,United Kingdom,19.799999999999997
542526,22296,HEART IVORY TRELLIS LARGE,12,2011-01-28 12:43:00,1.65,14659.0,United Kingdom,19.799999999999997
563234,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-08-15 08:26:00,0.42,13621.0,United Kingdom,10.08
549949,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,4,2011-04-13 12:57:00,0.65,13208.0,United Kingdom,2.6
550997,20711,JUMBO BAG TOYS ,10,2011-04-26 09:04:00,2.08,17735.0,United Kingdom,20.8
547223,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,2011-03-21 15:10:00,2.95,12867.0,United Kingdom,5.9
537842,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-08 15:12:00,1.69,13140.0,United Kingdom,13.52
502091,21653,GLASS ETCHED T-LIGHT HOLDER LARGE,2,2010-03-22 16:44:00,2.1,17432.0,United Kingdom,4.2
572229,22865,HAND WARMER OWL DESIGN,12,2011-10-21 14:23:00,2.1,14329.0,United Kingdom,25.200000000000003
550311,82578,KITCHEN METAL SIGN,1,2011-04-17 11:04:00,0.55,16728.0,United Kingdom,0.55
543812,22249,DECORATION WHITE CHICK MAGIC GARDEN,2,2011-02-13 14:40:00,0.85,17472.0,United Kingdom,1.7
561219,22715,CARD WEDDING DAY,12,2011-07-26 08:51:00,0.42,18180.0,United Kingdom,5.04
580960,35095A,BLUE VICTORIAN FABRIC OVAL BOX,3,2011-12-06 14:35:00,0.42,16016.0,United Kingdom,1.26
527428,20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,2,2010-10-17 16:17:00,0.42,16283.0,United Kingdom,0.84
532131,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-11-11 10:50:00,8.5,15215.0,United Kingdom,17.0
568692,23506,MINI PLAYING CARDS SPACEBOY ,20,2011-09-28 14:48:00,0.42,13901.0,United Kingdom,8.4
500998,84976,RECTANGULAR SHAPED MIRROR,6,2010-03-11 13:43:00,1.69,12957.0,United Kingdom,10.14
552247,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,2011-05-06 19:48:00,3.95,12748.0,United Kingdom,3.95
574481,23329,DECORATIVE WICKER HEART LARGE,3,2011-11-04 12:45:00,1.65,18022.0,United Kingdom,4.949999999999999
504160,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-04-11 15:54:00,2.95,15555.0,United Kingdom,5.9
579470,23321,SMALL WHITE HEART OF WICKER,3,2011-11-29 15:06:00,1.65,16549.0,United Kingdom,4.949999999999999
506673,84991,60 TEATIME FAIRY CAKE CASES,3,2010-04-30 17:33:00,0.55,17602.0,United Kingdom,1.6500000000000001
537381,22618,COOKING SET RETROSPOT,3,2010-12-06 13:13:00,9.95,14667.0,United Kingdom,29.849999999999998
570442,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-10-10 14:37:00,0.55,16549.0,United Kingdom,0.55
556264,23172,REGENCY TEA PLATE PINK,12,2011-06-09 18:42:00,1.65,16107.0,United Kingdom,19.799999999999997
535817,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,2010-11-28 15:31:00,3.25,18116.0,United Kingdom,3.25
523960,21143,ANTIQUE GLASS HEART DECORATION ,4,2010-09-26 12:51:00,1.95,16340.0,United Kingdom,7.8
572294,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,2011-10-23 13:10:00,2.55,13471.0,United Kingdom,5.1
545226,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-03-01 09:33:00,1.25,12428.0,Finland,30.0
547895,84789,ENCHANTED BIRD PLANT CAGE,2,2011-03-28 10:52:00,3.75,18118.0,United Kingdom,7.5
569234,22475,SKULL DESIGN TV DINNER TRAY,2,2011-10-02 15:33:00,4.95,17841.0,United Kingdom,9.9
512935,82582,AREA PATROLLED METAL SIGN,1,2010-06-20 13:19:00,2.1,18128.0,United Kingdom,2.1
490711,79072,TEATIME CAKE TIN WITH HANDLE,1,2009-12-07 15:26:00,9.95,17841.0,United Kingdom,9.95
548185,22570,FELTCRAFT CUSHION RABBIT,4,2011-03-29 14:58:00,3.75,15628.0,United Kingdom,15.0
496444,15056BL,EDWARDIAN PARASOL BLACK,2,2010-02-01 13:52:00,5.95,15311.0,United Kingdom,11.9
491734,84050,PINK HEART SHAPE EGG FRYING PAN,72,2009-12-14 10:24:00,1.25,13093.0,United Kingdom,90.0
526868,21755,LOVE BUILDING BLOCK WORD,3,2010-10-13 13:32:00,5.95,15016.0,United Kingdom,17.85
537193,22571,ROCKING HORSE RED CHRISTMAS ,3,2010-12-05 13:49:00,0.85,15023.0,United Kingdom,2.55
509400,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2010-05-23 11:19:00,2.1,16923.0,United Kingdom,8.4
545001,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2011-02-25 12:40:00,2.25,16841.0,United Kingdom,13.5
494506,22291,"SPRING DEC , HANGING CHICK CREAM",24,2010-01-14 19:36:00,1.25,17850.0,United Kingdom,30.0
501523,79323P,PINK CHERRY LIGHTS,4,2010-03-17 12:14:00,6.75,13612.0,United Kingdom,27.0
506566,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,2010-04-30 12:46:00,1.25,14648.0,United Kingdom,1.25
551739,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-05-04 10:58:00,4.95,18118.0,United Kingdom,4.95
525903,85132A,CHARLIE + LOLA BISCUITS TINS,12,2010-10-07 15:45:00,1.95,16841.0,United Kingdom,23.4
576189,20727,LUNCH BAG  BLACK SKULL.,2,2011-11-14 11:33:00,1.65,14684.0,United Kingdom,3.3
580972,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-12-06 15:10:00,3.75,15194.0,United Kingdom,30.0
559025,23083,SET 6 PAPER TABLE LANTERN STARS ,12,2011-07-05 13:56:00,3.75,16338.0,United Kingdom,45.0
558385,21391,FRENCH LAVENDER SCENT HEART,48,2011-06-29 09:13:00,0.75,16525.0,United Kingdom,36.0
529990,21587,COSY HOUR GIANT TUBE MATCHES,4,2010-10-31 16:16:00,2.55,14505.0,United Kingdom,10.2
571676,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-18 13:29:00,4.95,16910.0,United Kingdom,4.95
521407,21900,"KEY FOB , SHED",1,2010-09-06 11:07:00,0.65,12748.0,United Kingdom,0.65
526495,21754,HOME BUILDING BLOCK WORD,3,2010-10-12 09:47:00,5.95,13921.0,United Kingdom,17.85
492073,47502,POLKADOT CUTLERY 24 PCS IN TRAY,50,2009-12-15 13:11:00,9.95,15413.0,United Kingdom,497.49999999999994
561247,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-07-26 11:38:00,4.95,16592.0,United Kingdom,14.850000000000001
569263,23530,WALL ART ONLY ONE PERSON ,108,2011-10-03 11:37:00,3.58,18102.0,United Kingdom,386.64
579792,20676,RED RETROSPOT BOWL,8,2011-11-30 15:43:00,1.25,12714.0,France,10.0
553709,22692,DOORMAT WELCOME TO OUR HOME,10,2011-05-18 15:29:00,6.75,13767.0,United Kingdom,67.5
534257,85064,CREAM SWEETHEART LETTER RACK,2,2010-11-22 11:09:00,5.45,14419.0,United Kingdom,10.9
573656,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-31 16:02:00,4.95,12417.0,Belgium,14.850000000000001
541272,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-01-17 11:17:00,4.95,13527.0,United Kingdom,14.850000000000001
545590,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-04 10:24:00,2.95,15220.0,United Kingdom,17.700000000000003
540511,85152,HAND OVER THE CHOCOLATE   SIGN ,5,2011-01-09 11:34:00,2.1,14472.0,United Kingdom,10.5
543111,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2011-02-03 12:44:00,2.95,15719.0,United Kingdom,5.9
492839,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,2,2009-12-21 11:08:00,4.25,14085.0,United Kingdom,8.5
515187,22472,TV DINNER TRAY DOLLY GIRL,192,2010-07-09 09:46:00,4.25,14156.0,EIRE,816.0
565456,47559B,TEA TIME OVEN GLOVE,1,2011-09-04 16:12:00,1.25,16629.0,United Kingdom,1.25
580375,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2011-12-02 17:13:00,3.45,14031.0,United Kingdom,41.400000000000006
499772,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2010-03-02 13:36:00,0.42,16960.0,United Kingdom,5.04
575139,22595,GINGHAM HEART DECORATION,12,2011-11-08 15:26:00,0.85,16863.0,United Kingdom,10.2
507252,POST,POSTAGE,3,2010-05-07 11:35:00,18.0,12681.0,France,54.0
511411,85232B,SET/3 RUSSIAN DOLL STACKING TINS,1,2010-06-08 11:41:00,4.95,14535.0,United Kingdom,4.95
543555,22843,BISCUIT TIN VINTAGE GREEN,4,2011-02-10 10:18:00,6.75,17686.0,United Kingdom,27.0
552853,21937,STRAWBERRY   PICNIC BAG,1,2011-05-11 15:13:00,2.95,16712.0,United Kingdom,2.95
530280,22465,HANGING METAL STAR LANTERN,12,2010-11-02 12:02:00,1.65,16117.0,United Kingdom,19.799999999999997
515278,22383,LUNCH BAG SUKI  DESIGN ,3,2010-07-09 13:19:00,1.65,18036.0,United Kingdom,4.949999999999999
521129,20727,LUNCH BAG  BLACK SKULL.,10,2010-09-02 12:36:00,1.65,16746.0,United Kingdom,16.5
505974,22410,MONEY BOX HOUSEKEEPING DESIGN,2,2010-04-26 18:06:00,1.25,17449.0,United Kingdom,2.5
535195,22570,FELTCRAFT CUSHION RABBIT,4,2010-11-25 12:03:00,3.75,14907.0,United Kingdom,15.0
566721,21888,BINGO SET,4,2011-09-14 12:50:00,3.75,12921.0,United Kingdom,15.0
549718,22254,FELT TOADSTOOL LARGE,12,2011-04-11 15:03:00,1.25,13846.0,United Kingdom,15.0
520084,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,2010-08-24 10:45:00,0.85,12915.0,United Kingdom,10.2
537622,85174,S/4 CACTI CANDLES,2,2010-12-07 14:30:00,4.95,13173.0,United Kingdom,9.9
493619,22227,"DECORATION, HANGING HEART+MIRROR ",24,2010-01-05 11:34:00,0.65,18051.0,United Kingdom,15.600000000000001
559170,48187,DOORMAT NEW ENGLAND,1,2011-07-06 17:31:00,7.95,16942.0,United Kingdom,7.95
541979,22840,ROUND CAKE TIN VINTAGE RED,2,2011-01-24 14:54:00,7.95,14911.0,EIRE,15.9
519714,21122,SET/10 PINK SPOTTY PARTY CANDLES,48,2010-08-19 15:45:00,1.25,17829.0,United Arab Emirates,60.0
496876,85166B,BLACK METAL BAROQUE PHOTO FRAME,2,2010-02-04 13:46:00,3.75,16412.0,United Kingdom,7.5
580501,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,4,2011-12-04 13:00:00,0.82,14546.0,United Kingdom,3.28
572921,23360,SET 8 CANDLES VINTAGE DOILY,1,2011-10-26 16:57:00,1.95,15993.0,United Kingdom,1.95
573913,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-01 15:49:00,1.69,17653.0,United Kingdom,13.52
513019,22426,ENAMEL WASH BOWL CREAM,4,2010-06-21 11:55:00,3.75,14593.0,United Kingdom,15.0
557877,22427,ENAMEL FLOWER JUG CREAM,3,2011-06-23 13:13:00,5.95,15379.0,United Kingdom,17.85
534003,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2010-11-19 14:27:00,1.25,17589.0,United Kingdom,1.25
511855,20682,RED SPOTTY CHILDS UMBRELLA,6,2010-06-11 08:25:00,3.25,12681.0,France,19.5
571006,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-10-13 12:06:00,2.08,17063.0,United Kingdom,20.8
548452,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-03-31 11:37:00,1.45,13060.0,United Kingdom,17.4
492635,48185,DOOR MAT FAIRY CAKE,2,2009-12-17 16:18:00,6.75,17526.0,United Kingdom,13.5
502534,84975,HEART SHAPED MIRROR,6,2010-03-25 11:32:00,1.69,15547.0,United Kingdom,10.14
535419,22199,FRYING PAN RED RETROSPOT,4,2010-11-26 11:48:00,4.25,12668.0,Germany,17.0
500718,82551,LAUNDRY 15C METAL SIGN,4,2010-03-09 15:05:00,1.25,15722.0,United Kingdom,5.0
504571,22029,SPACEBOY BIRTHDAY CARD,12,2010-04-14 14:38:00,0.42,15572.0,United Kingdom,5.04
566397,22961,JAM MAKING SET PRINTED,6,2011-09-12 12:54:00,1.45,17811.0,United Kingdom,8.7
512455,22434,BALLOON PUMP WITH 10 BALLOONS,8,2010-06-16 08:54:00,1.95,12957.0,United Kingdom,15.6
506228,84991,60 TEATIME FAIRY CAKE CASES,24,2010-04-28 12:15:00,0.55,13775.0,United Kingdom,13.200000000000001
580500,23419,HOME SWEET HOME BOTTLE ,1,2011-12-04 12:52:00,2.08,17131.0,United Kingdom,2.08
518394,21534,DAIRY MAID LARGE MILK JUG,1,2010-08-08 12:35:00,4.95,14606.0,United Kingdom,4.95
523971,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2010-09-26 13:53:00,7.95,15967.0,United Kingdom,15.9
522385,22644,CERAMIC CHERRY CAKE MONEY BANK,4,2010-09-14 11:15:00,1.45,16919.0,United Kingdom,5.8
561870,23298,SPOTTY BUNTING,3,2011-07-31 11:45:00,4.95,14911.0,EIRE,14.850000000000001
554980,22274,FELTCRAFT DOLL EMILY,1,2011-05-29 11:59:00,2.95,17613.0,United Kingdom,2.95
504878,84510B,SET OF 4 FAIRY CAKES COASTERS ,4,2010-04-18 12:46:00,1.25,15768.0,United Kingdom,5.0
519241,22556,PLASTERS IN TIN CIRCUS PARADE ,4,2010-08-15 14:01:00,1.65,14415.0,United Kingdom,6.6
560364,47566,PARTY BUNTING,50,2011-07-18 12:15:00,4.15,16705.0,United Kingdom,207.50000000000003
524419,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,2010-09-29 10:14:00,0.85,14299.0,United Kingdom,13.6
556465,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-06-12 11:04:00,9.95,14984.0,United Kingdom,9.95
546950,22262,FELT EGG COSY CHICKEN,1,2011-03-18 11:24:00,0.85,16511.0,United Kingdom,0.85
557020,20723,STRAWBERRY CHARLOTTE BAG,10,2011-06-16 12:51:00,0.85,13246.0,United Kingdom,8.5
513053,21508,VINTAGE KID DOLLY CARD ,12,2010-06-21 13:32:00,0.42,16062.0,United Kingdom,5.04
508069,22624,IVORY KITCHEN SCALES,2,2010-05-12 14:58:00,8.5,14025.0,United Kingdom,17.0
547697,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-03-24 16:23:00,2.95,14348.0,United Kingdom,17.700000000000003
505840,21181,PLEASE ONE PERSON METAL SIGN,12,2010-04-26 11:36:00,2.1,17049.0,United Kingdom,25.200000000000003
504257,21621,VINTAGE UNION JACK BUNTING,2,2010-04-12 13:50:00,8.5,12982.0,United Kingdom,17.0
569148,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-09-30 15:52:00,3.25,16613.0,United Kingdom,19.5
